pokemon_id,pokemon_name,base_attack,base_defense,base_stamina,type,rarity,charged_moves,fast_moves,candy_required,distance,max_cp,attack_probability,base_capture_rate,base_flee_rate,dodge_probability,max_pokemon_action_frequency,min_pokemon_action_frequency,found_egg,found_evolution,found_wild,found_research,found_raid,found_photobomb
898,Calyrex,268,246,205,"['Psychic', 'Ice']",Legendary,"['Psyshock', 'Psychic', 'Energy Ball', 'Avalanche']","['Confusion', 'Take Down']",0.0,20,4845,0.4,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
899,Wyrdeer,206,145,230,"['Normal', 'Psychic']",Standard,"['Stomp', 'Wild Charge', 'Megahorn', 'Psychic']","['Tackle', 'Zen Headbutt', 'Confusion']",0.0,5,3126,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,True,True,False,True
900,Kleavor,253,174,172,"['Bug', 'Rock']",Standard,"['X Scissor', 'Rock Slide', 'Stone Edge', 'Trailblaze']","['Quick Attack', 'Air Slash']",0.0,5,3600,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
901,Ursaluna,243,181,277,"['Ground', 'Normal']",Standard,"['Fire Punch', 'Thunder Punch', 'Aerial Ace', 'Ice Punch', 'Trailblaze', 'Swift']","['Tackle', 'Rock Smash']",100.0,3,4410,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,False,False,False,False
903,Sneasler,259,158,190,"['Fighting', 'Poison']",Standard,"['Aerial Ace', 'Close Combat', 'X Scissor']","['Rock Smash', 'Poison Jab', 'Shadow Claw']",100.0,5,3686,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
904,Overqwil,222,171,198,"['Dark', 'Poison']",Standard,"['Aqua Tail', 'Ice Beam', 'Sludge Bomb', 'Dark Pulse', 'Shadow Ball']","['Poison Sting', 'Poison Jab']",50.0,5,3370,0.1,-1.0,-1.0,0.15,1.6,0.2,False,False,True,True,False,True
905,Enamorus,281,162,179,"['Fairy', 'Flying']",Legendary,"['Dazzling Gleam', 'Fly', 'Grass Knot']","['Astonish', 'Zen Headbutt', 'Fairy Wind']",0.0,20,3919,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
906,Sprigatito,116,99,120,['Grass'],Standard,"['Grass Knot', 'Play Rough', 'Energy Ball']","['Leafage', 'Charm']",0.0,3,1161,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
907,Floragato,157,128,156,['Grass'],Standard,"['Grass Knot', 'Play Rough', 'Energy Ball']","['Leafage', 'Charm']",25.0,3,1921,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
908,Meowscarada,233,153,183,"['Grass', 'Dark']",Standard,"['Grass Knot', 'Play Rough', 'Energy Ball', 'Night Slash']","['Leafage', 'Charm']",100.0,3,3231,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
909,Fuecoco,112,96,167,['Fire'],Standard,"['Flamethrower', 'Disarming Voice', 'Crunch']","['Incinerate', 'Bite']",0.0,3,1289,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
910,Crocalor,162,134,191,['Fire'],Standard,"['Flamethrower', 'Disarming Voice', 'Crunch']","['Incinerate', 'Bite']",25.0,3,2215,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
911,Skeledirge,207,178,232,"['Fire', 'Ghost']",Standard,"['Flamethrower', 'Disarming Voice', 'Crunch', 'Shadow Ball']","['Incinerate', 'Bite']",100.0,3,3463,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
912,Quaxly,120,86,146,['Water'],Standard,"['Aqua Jet', 'Aerial Ace', 'Liquidation']","['Water Gun', 'Wing Attack']",0.0,3,1230,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
913,Quaxwell,162,123,172,['Water'],Standard,"['Aqua Jet', 'Aerial Ace', 'Liquidation']","['Water Gun', 'Wing Attack']",25.0,3,2031,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
914,Quaquaval,236,159,198,"['Water', 'Fighting']",Standard,"['Aqua Jet', 'Aerial Ace', 'Liquidation', 'Close Combat']","['Water Gun', 'Wing Attack']",100.0,3,3452,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
915,Lechonk,81,79,144,['Normal'],Standard,"['Dig', 'Trailblaze', 'Body Slam']","['Tackle', 'Take Down']",0.0,1,838,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,True,True,False,True
916,Oinkologne,169,162,251,['Normal'],Standard,"['Dig', 'Trailblaze', 'Body Slam']","['Tackle', 'Take Down']",50.0,1,2852,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,True,True,True,False,True
917,Tarountula,70,77,111,['Bug'],Standard,"['X Scissor', 'Grass Knot', 'Lunge']","['Bug Bite', 'Struggle Bug']",0.0,1,653,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
918,Spidops,139,166,155,['Bug'],Standard,"['X Scissor', 'Grass Knot', 'Lunge', 'Rock Tomb']","['Bug Bite', 'Counter']",25.0,1,1930,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
919,Nymble,81,65,107,['Bug'],Standard,"['X Scissor', 'Trailblaze', 'Bug Buzz']","['Bug Bite', 'Struggle Bug']",0.0,1,677,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
920,Lokix,199,144,174,"['Bug', 'Dark']",Standard,"['X Scissor', 'Trailblaze', 'Bug Buzz', 'Dark Pulse']","['Bug Bite', 'Sucker Punch', 'Counter']",50.0,1,2650,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
921,Pawmi,95,45,128,['Electric'],Standard,"['Thunderbolt', 'Discharge', 'Wild Charge']","['Spark', 'Charge Beam']",0.0,3,728,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
922,Pawmo,147,82,155,"['Electric', 'Fighting']",Standard,"['Thunderbolt', 'Discharge', 'Wild Charge', 'Thunder Punch']","['Spark', 'Charge Beam']",25.0,3,1486,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
923,Pawmot,232,141,172,"['Electric', 'Fighting']",Standard,"['Thunderbolt', 'Discharge', 'Wild Charge', 'Close Combat', 'Thunder Punch']","['Spark', 'Charge Beam', 'Low Kick']",100.0,3,3014,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
924,Tandemaus,98,90,137,['Normal'],Standard,"['Swift', 'Play Rough', 'Crunch']","['Take Down', 'Mud Shot', 'Bullet Seed']",0.0,1,1020,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
925,Maushold,159,157,179,['Normal'],Standard,"['Swift', 'Play Rough', 'Crunch']","['Take Down', 'Mud Shot', 'Bullet Seed']",25.0,1,2271,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
926,Fidough,102,126,114,['Fairy'],Standard,"['Body Slam', 'Play Rough', 'Psychic Fangs']","['Charm', 'Bite']",0.0,3,1127,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
927,Dachsbun,159,212,149,['Fairy'],Standard,"['Body Slam', 'Play Rough', 'Psychic Fangs']","['Charm', 'Bite']",50.0,3,2398,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
928,Smoliv,100,89,121,"['Grass', 'Normal']",Standard,"['Seed Bomb', 'Energy Ball', 'Earth Power', 'Trailblaze']","['Razor Leaf', 'Tackle']",0.0,3,977,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
929,Dolliv,137,131,141,"['Grass', 'Normal']",Standard,"['Seed Bomb', 'Energy Ball', 'Earth Power', 'Trailblaze']","['Razor Leaf', 'Tackle', 'Magical Leaf']",25.0,3,1639,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
930,Arboliva,219,189,186,"['Grass', 'Normal']",Standard,"['Seed Bomb', 'Energy Ball', 'Earth Power', 'Trailblaze']","['Razor Leaf', 'Tackle', 'Magical Leaf']",100.0,3,3385,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
931,Squawkabilly,185,105,193,"['Normal', 'Flying']",Standard,"['Aerial Ace', 'Brave Bird', 'Fly']","['Peck', 'Air Slash']",0.0,3,2257,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
932,Nacli,95,108,146,['Rock'],Standard,"['Rock Blast', 'Rock Tomb', 'Ancient Power']","['Rock Throw', 'Mud Shot']",0.0,5,1106,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
933,Naclstack,105,160,155,['Rock'],Standard,"['Rock Blast', 'Rock Tomb', 'Ancient Power']","['Smack Down', 'Mud Shot']",25.0,5,1478,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
934,Garganacl,171,212,225,['Rock'],Standard,"['Rock Slide', 'Rock Tomb', 'Ancient Power']","['Smack Down', 'Mud Shot']",100.0,5,3102,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
935,Charcadet,92,74,120,['Fire'],Standard,"['Flame Charge', 'Heat Wave', 'Flamethrower']","['Ember', 'Incinerate']",0.0,5,838,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
936,Armarouge,234,185,198,"['Fire', 'Psychic']",Standard,"['Flame Charge', 'Heat Wave', 'Flamethrower', 'Psyshock']","['Ember', 'Incinerate']",50.0,5,3672,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
937,Ceruledge,239,189,181,"['Fire', 'Ghost']",Standard,"['Flame Charge', 'Heat Wave', 'Flamethrower', 'Shadow Ball']","['Ember', 'Incinerate']",50.0,5,3629,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
938,Tadbulb,104,73,156,['Electric'],Standard,"['Parabolic Charge', 'Discharge', 'Zap Cannon']","['Thunder Shock', 'Water Gun']",0.0,1,1043,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
939,Bellibolt,184,165,240,['Electric'],Standard,"['Parabolic Charge', 'Discharge', 'Zap Cannon']","['Thunder Shock', 'Water Gun']",50.0,1,3046,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
940,Wattrel,105,75,120,"['Electric', 'Flying']",Standard,"['Acrobatics', 'Aerial Ace', 'Thunderbolt']","['Thunder Shock', 'Peck']",0.0,1,945,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
941,Kilowattrel,221,132,172,"['Electric', 'Flying']",Standard,"['Acrobatics', 'Aerial Ace', 'Thunderbolt']","['Thunder Shock', 'Air Slash']",50.0,1,2795,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
942,Maschiff,140,108,155,['Dark'],Standard,"['Crunch', 'Payback', 'Dig']","['Snarl', 'Bite']",0.0,3,1601,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
943,Mabosstiff,230,168,190,['Dark'],Standard,"['Crunch', 'Payback', 'Dig']","['Snarl', 'Bite']",50.0,3,3390,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
944,Shroodle,124,70,120,"['Poison', 'Normal']",Standard,"['Acid Spray', 'Poison Fang', 'Sludge Bomb']","['Mud Slap', 'Poison Jab']",0.0,3,1063,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
945,Grafaiai,199,149,160,"['Poison', 'Normal']",Standard,"['Acid Spray', 'Poison Fang', 'Sludge Bomb']","['Mud Slap', 'Poison Jab']",50.0,3,2590,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
946,Bramblin,121,64,120,"['Grass', 'Ghost']",Standard,"['Shadow Sneak', 'Night Shade', 'Power Whip']","['Astonish', 'Bullet Seed']",0.0,5,1003,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
947,Brambleghast,228,144,146,"['Grass', 'Ghost']",Standard,"['Shadow Sneak', 'Night Shade', 'Power Whip']","['Hex', 'Bullet Seed']",50.0,5,2778,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
948,Toedscool,97,149,120,"['Ground', 'Grass']",Standard,"['Earth Power', 'Seed Bomb', 'Wrap']","['Mud Slap', 'Mud Shot']",0.0,3,1190,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
949,Toedscruel,166,209,190,"['Ground', 'Grass']",Standard,"['Earth Power', 'Seed Bomb', 'Acid Spray']","['Mud Slap', 'Mud Shot']",50.0,3,2771,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
950,Klawf,184,185,172,['Rock'],Standard,"['Rock Slide', 'Rock Tomb', 'Bulldoze']","['Rock Throw', 'Mud Slap']",0.0,3,2749,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
951,Capsakid,118,76,137,['Grass'],Standard,"['Leaf Storm', 'Grass Knot', 'Seed Bomb']","['Leafage', 'Razor Leaf']",0.0,3,1117,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
952,Scovillain,216,130,163,"['Grass', 'Fire']",Standard,"['Leaf Storm', 'Grass Knot', 'Overheat', 'Flamethrower']","['Leafage', 'Fire Fang']",50.0,3,2651,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
953,Rellor,86,108,121,['Bug'],Standard,"['Dig', 'Bug Buzz', 'Lunge']","['Bug Bite', 'Struggle Bug']",0.0,5,933,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
954,Rabsca,201,178,181,"['Bug', 'Psychic']",Standard,"['Dig', 'Bug Buzz', 'Lunge', 'Psybeam']","['Bug Bite', 'Confusion']",50.0,5,3001,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
955,Flittle,105,60,102,['Psychic'],Standard,"['Psybeam', 'Psyshock', 'Psychic']","['Peck', 'Confusion']",0.0,3,803,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
956,Espathra,204,127,216,['Psychic'],Standard,"['Psybeam', 'Psyshock', 'Psychic']","['Peck', 'Confusion']",50.0,3,2834,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
957,Tinkatink,85,110,137,"['Fairy', 'Steel']",Standard,"['Play Rough', 'Brutal Swing', 'Flash Cannon']","['Fairy Wind', 'Rock Smash']",0.0,3,984,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
958,Tinkatuff,109,145,163,"['Fairy', 'Steel']",Standard,"['Play Rough', 'Brutal Swing', 'Flash Cannon']","['Fairy Wind', 'Rock Smash']",25.0,3,1495,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
959,Tinkaton,155,196,198,"['Fairy', 'Steel']",Standard,"['Play Rough', 'Brutal Swing', 'Flash Cannon', 'Heavy Slam']","['Fairy Wind', 'Rock Smash']",100.0,3,2575,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
960,Wiglett,109,52,67,['Water'],Standard,"['Liquidation', 'Dig', 'Surf']","['Water Gun', 'Mud Slap']",0.0,3,656,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
961,Wugtrio,205,136,111,['Water'],Standard,"['Liquidation', 'Dig', 'Surf']","['Water Gun', 'Mud Slap']",50.0,3,2168,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
962,Bombirdier,198,172,172,"['Flying', 'Dark']",Standard,"['Payback', 'Aerial Ace', 'Fly']","['Wing Attack', 'Rock Throw']",0.0,5,2846,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,True,True,False,True
963,Finizen,90,80,172,['Water'],Standard,"['Aqua Jet', 'Water Pulse', 'Icy Wind']","['Waterfall', 'Charm']",0.0,5,999,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
964,Palafin,322,196,225,['Water'],Standard,"['Aqua Jet', 'Water Pulse', 'Icy Wind', 'Drain Punch', 'Acrobatics']","['Waterfall', 'Charm', 'Counter']",50.0,5,5418,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
965,Varoom,123,107,128,"['Steel', 'Poison']",Standard,"['Acid Spray', 'Gunk Shot', 'Gyro Ball']","['Lick', 'Poison Jab']",0.0,3,1302,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
966,Revavroom,229,168,190,"['Steel', 'Poison']",Standard,"['Acid Spray', 'Gunk Shot', 'Gyro Ball', 'Overheat']","['Lick', 'Poison Jab']",50.0,3,3376,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
967,Cyclizar,205,142,172,"['Dragon', 'Normal']",Standard,"['Dragon Claw', 'Body Slam', 'Trailblaze']","['Dragon Tail', 'Take Down']",0.0,3,2693,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
968,Orthworm,161,219,172,['Steel'],Standard,"['Rock Tomb', 'Earthquake', 'Iron Head']","['Iron Tail', 'Mud Slap']",0.0,5,2630,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
969,Glimmet,187,104,134,"['Rock', 'Poison']",Standard,"['Dazzling Gleam', 'Rock Slide', 'Sludge Wave']","['Rock Throw', 'Smack Down']",0.0,3,1921,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
970,Glimmora,246,177,195,"['Rock', 'Poison']",Standard,"['Dazzling Gleam', 'Rock Slide', 'Sludge Wave']","['Rock Throw', 'Smack Down']",50.0,3,3744,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
971,Greavard,105,106,137,['Ghost'],Standard,"['Shadow Ball', 'Dig', 'Psychic Fangs']","['Lick', 'Bite']",0.0,3,1162,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
972,Houndstone,186,195,176,['Ghost'],Standard,"['Shadow Ball', 'Dig', 'Psychic Fangs']","['Lick', 'Bite']",50.0,3,2876,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
973,Flamigo,227,145,193,"['Flying', 'Fighting']",Standard,"['Aerial Ace', 'Brave Bird', 'Close Combat']","['Wing Attack', 'Double Kick']",0.0,3,3154,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
974,Cetoddle,119,80,239,['Ice'],Standard,"['Body Slam', 'Avalanche', 'Heavy Slam']","['Ice Shard', 'Tackle', 'Powder Snow']",0.0,3,1487,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
975,Cetitan,208,123,347,['Ice'],Standard,"['Body Slam', 'Avalanche', 'Heavy Slam']","['Ice Shard', 'Tackle', 'Powder Snow']",50.0,3,3561,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
976,Veluza,196,139,207,"['Water', 'Psychic']",Standard,"['Water Pulse', 'Psychic Fangs', 'Drill Run', 'Crunch']","['Ice Fang', 'Zen Headbutt']",0.0,3,2787,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
977,Dondozo,176,178,312,['Water'],Standard,"['Outrage', 'Surf', 'Hydro Pump', 'Liquidation']","['Waterfall', 'Water Gun']",0.0,5,3428,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
978,Tatsugiri,226,166,169,"['Dragon', 'Water']",Standard,"['Outrage', 'Surf', 'Hydro Pump', 'Muddy Water']","['Take Down', 'Water Gun']",0.0,5,3142,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
979,Annihilape,220,178,242,"['Fighting', 'Ghost']",Standard,"['Close Combat', 'Low Sweep', 'Night Slash', 'Ice Punch', 'Shadow Ball']","['Low Kick', 'Counter']",100.0,3,3739,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,True,True,True,False,True
980,Clodsire,127,151,277,"['Poison', 'Ground']",Standard,"['Sludge Bomb', 'Earthquake', 'Stone Edge', 'Acid Spray', 'Water Pulse']","['Poison Sting', 'Mud Shot']",50.0,3,2233,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
981,Farigiraf,209,136,260,"['Normal', 'Psychic']",Standard,"['Psychic', 'Thunderbolt', 'Mirror Coat', 'Psychic Fangs']","['Tackle', 'Confusion', 'Double Kick']",0.0,3,3261,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
982,Dudunsparce,188,150,268,['Normal'],Standard,"['Dig', 'Rock Slide', 'Drill Run']","['Bite', 'Astonish', 'Rollout']",0.0,3,3134,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
983,Kingambit,238,203,225,"['Dark', 'Steel']",Standard,"['Dark Pulse', 'Iron Head', 'X Scissor', 'Focus Blast']","['Snarl', 'Metal Claw']",0.0,5,4135,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
984,Great Tusk,249,209,251,"['Ground', 'Fighting']",Standard,['Struggle'],['Splash'],0.0,20,4604,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
985,Scream Tail,139,234,251,"['Fairy', 'Psychic']",Standard,['Struggle'],['Splash'],0.0,20,2831,0.1409513274336283,-1.0,-1.0,0.1590929203539823,1.600995575221239,0.2047013274336283,False,False,False,False,False,False
